Id,recommendations
732965,"[813881, 811282, 751545, 851013, 1154745, 755646, 851787, 842007, 776525, 748172, 806707, 944719, 851012, 749079, 708131, 729619, 764270, 722836, 682666, 714418]"
678585,"[714511, 726664, 393877, 515789, 647813, 679989, 613361, 679898, 672227, 718334, 718867, 588730, 499338, 586954, 638134, 682075, 77576, 2300, 613183, 521844]"
686092,"[693285, 645967, 731841, 687156, 674865, 743601, 526019, 674607, 681022, 691126, 504321, 589536, 597290, 594058, 429805, 345942, 754067, 707176, 617921, 621763]"
713153,"[501738, 622977, 261768, 588009, 671909, 592984, 568467, 614911, 649394, 570661, 446696, 334533, 264644, 524348, 4478, 637, 582206, 675592, 660722]"
637881,"[560391, 641175, 484297, 614456, 522637, 348009, 693489, 640389, 429416, 728203, 641483, 613096, 735838, 567714, 539434, 567971, 539565, 683199, 492190, 676691]"
650625,"[542421, 504321, 597290, 539434, 567714, 681022, 674865, 691126, 423891, 693489, 640389, 429107, 484297, 766076, 733425, 728212, 662910, 664280, 754067, 661881]"
716892,"[715239, 763484, 625568, 485415, 423627, 716819, 686245, 618344, 553641, 678246, 679898, 679989, 666659, 586921, 647813, 669293, 672227, 718334, 594958, 745527]"
707159,"[1090722, 1114343, 714575, 980809, 691582, 673768, 732359, 739215, 743270, 116776, 751088, 838569, 829718, 761779, 874087, 876680, 998541, 743015, 849376, 768023]"
677639,"[769990, 335647, 584756, 669525, 677637, 775821, 789179, 689249, 718149, 599562, 714932, 655571, 840531, 718866, 747999, 760653, 740700, 760314, 767809]"
696048,"[656561, 766319, 725487, 28609, 754310, 715930, 861531, 594342, 14906, 619653, 732670, 851787, 776525, 842007, 748172, 806707, 944719, 725082, 755646, 851012]"
733425,"[683199, 567714, 539434, 640389, 693489, 542421, 650625, 661881, 712528, 721625, 562600, 484297, 728212, 766076, 662910, 664474, 632040, 614456, 522637, 348009]"
676148,"[673072, 496243, 10802, 42113, 637920, 681235, 643534, 660717, 611213, 583083, 614560, 517148, 9313, 1716, 400387, 614179, 733317, 613022, 33, 462477]"
584756,"[789179, 689249, 718149, 335647, 769990, 677639, 965198, 508734, 660366, 1032411, 599562, 662409, 796123, 718866, 747999, 777116, 775821, 677637, 669525, 655571]"
530973,"[653758, 786718, 640243, 698067, 621763, 429805, 594058, 612654, 645967, 687156, 743601, 731841, 706249, 653729, 848005, 589536, 752939, 572555, 664280, 727750]"
711700,"[724099, 765576, 1238884, 778026, 421920, 683751, 1038967, 750031, 759583, 759601, 814564, 841850, 780709, 660060, 1238897, 700037, 650262, 861745, 1208902, 784581]"
524034,"[6957, 679247, 722083, 681509, 4808, 6620, 596054, 664413, 10312, 188161, 726151, 602301, 580175, 645693, 582206, 274870, 290250, 471707, 203801, 663870]"
71805,"[546449, 643537, 26505, 624963, 527400, 752916, 9641, 644435, 11621, 750276, 346687, 228165, 416153, 614587, 477187, 649058, 585744, 720026, 760484, 552269]"
939909,"[996345, 778743, 759564, 663917, 617101, 735921, 685425, 751611, 716220, 707504, 869637, 753489, 731486, 638707, 718831, 758950, 665732, 756359, 32318]"
705076,"[653746, 664416, 698992, 760981, 719803, 715553, 608317, 627725, 318850, 323272, 524348, 530956, 597156, 687090, 588009, 615911, 588656, 559974, 643612]"
682109,"[686002, 966836, 585527, 608504, 612506, 674886, 695476, 774372, 728133, 655371, 758510, 536396, 595266, 453755, 35124, 13207, 56815, 38810, 5483]"
542421,"[650625, 567714, 539434, 693489, 640389, 597290, 504321, 423891, 681022, 674865, 691126, 429107, 728212, 484297, 733425, 766076, 662910, 664474, 632040, 712528]"
613022,"[658113, 676792, 496243, 752, 10802, 9313, 42113, 82992, 400387, 637920, 681235, 713496, 676148, 436391, 458156, 571785, 606523, 660717, 673072, 614560]"
649819,"[702738, 653734, 718863, 720886, 692007, 584792, 621757, 644174, 655146, 755896, 679063, 750072, 682110, 645556, 697413, 752205, 712395, 673175, 737157, 684810]"
554914,"[638983, 716978, 582878, 717675, 429107, 674865, 681022, 691126, 526019, 613868, 504321, 597290, 658009, 680706, 347291, 206356, 720851, 672979, 51371, 366122]"
48732,"[750072, 673175, 697413, 645556, 682110, 737157, 679063, 712395, 752205, 655146, 644174, 758046, 582944, 652912, 628115, 648643, 707176, 766238, 699210, 728212]"
675929,"[693826, 789390, 739227, 666184, 647857, 654125, 725084, 663546, 743059, 743454, 675267, 718845, 731859, 1208517, 721916, 112702, 701487, 700066, 577030, 756359]"
669146,"[643438, 755340, 764245, 674779, 672125, 639514, 680943, 472674, 658412, 464052, 595228, 577922, 501170, 359724, 155, 535172, 339095, 589615, 547590, 786026]"
715819,"[512191, 736604, 761874, 737608, 826602, 751178, 753033, 726649, 752618, 594152, 642224, 520446, 680438, 654997, 728886, 615667, 656690, 593427, 728125, 664601]"
705793,"[635255, 755688, 874087, 838569, 743015, 998541, 876680, 849376, 761779, 829718, 768023, 751088, 594681, 980808, 1191927, 977643, 872961, 820786, 980810, 1114343]"
654125,"[718845, 743059, 675267, 693826, 739227, 671652, 665459, 675929, 663546, 700066, 743454, 666184, 789390, 647857, 698106, 801383, 697025, 713836, 725084, 731859]"
647568,"[756563, 1223888, 667651, 714458, 713023, 811445, 624047, 763648, 745966, 889202, 738599, 732515, 855659, 569973, 674509, 786983, 696341, 360072, 733216, 972249]"
685134,"[706345, 777116, 760969, 1032411, 660366, 821943, 722893, 771145, 759257, 508734, 846716, 662409, 790999, 645952, 514710, 718149, 789179, 796123, 689249, 805006]"
699516,"[694922, 693247, 731641, 998015, 759601, 774583, 660060, 650262, 1038967, 759583, 861745, 1238899, 1238897, 750031, 738056, 683751, 1254184, 714916, 838586, 720239]"
680706,"[716978, 526019, 672979, 638983, 554914, 613868, 206356, 51371, 774259, 727750, 717675, 653758, 786718, 698067, 530973, 582878, 586265, 640243, 621763]"
786718,"[653758, 640243, 698067, 621763, 429805, 594058, 612654, 645967, 687156, 743601, 731841, 706249, 653729, 848005, 589536, 752939, 572555, 664280, 727750]"
693860,"[638706, 773655, 675595, 595445, 752834, 805627, 651717, 658806, 698052, 684697, 707154, 544355, 763541, 723376, 742224, 638596, 649368, 664691, 818524]"
692007,"[621757, 584792, 15302, 649819, 740843, 941407, 664027, 679685, 696111, 702738, 720886, 718863, 653734, 684810, 653588, 766159, 768410, 728209, 566368, 694059]"
698052,"[651717, 658806, 707154, 664691, 714655, 818524, 665435, 595445, 649368, 638596, 763541, 742224, 723376, 584152, 682927, 824194, 693860, 638706, 656566]"
697413,"[682110, 673175, 679063, 712395, 750072, 737157, 645556, 644174, 655146, 758046, 652912, 582944, 720886, 702738, 718863, 653734, 648643, 628115, 699210]"
616324,"[802171, 742249, 672035, 713429, 667338, 685814, 589366, 660354, 256423, 751186, 675598, 688848, 688173, 645528, 639311, 649244, 640121, 768036, 751656, 653747]"
714575,"[1090722, 707159, 723212, 820792, 691582, 980809, 872978, 743270, 739215, 746750, 752455, 711564, 1114343, 708131, 722836, 682666, 714418, 764270, 729619, 752885]"
714916,"[841850, 814564, 694922, 720239, 679129, 699516, 786309, 975806, 693247, 778026, 1238884, 765576, 724099, 731641, 730716, 706637, 683751, 675827, 774583, 1238897]"
680252,"[554574, 667869, 754800, 699060, 978630, 509585, 1620, 667757, 618416, 649058, 780154, 634544, 644444, 653658, 585744, 552269, 658777, 741998, 676844, 658751]"
686786,"[1236537, 694250, 186361, 629441, 764439, 756550, 666111, 777636, 686927, 732224, 959586, 764567, 750450, 825375, 773380, 773935, 1134241, 669163, 766534, 739359]"
577024,"[618363, 653723, 748911, 879066, 765458, 750246, 616018, 753230, 493014, 396121, 511322, 525661, 668195, 684471, 970728, 517940, 750272, 106219, 49014, 8467]"
701487,"[756359, 638707, 718831, 725084, 735921, 112702, 1208517, 721916, 731222, 662915, 577030, 675929, 16394, 663917, 647857, 686622, 996345, 759564, 707504, 778743]"
707154,"[763541, 723376, 742224, 638596, 649368, 584152, 682927, 658806, 651717, 684697, 698052, 663635, 607475, 844809, 621784, 524668, 595445, 763557, 53566, 135237]"
706345,"[777116, 760969, 1032411, 660366, 821943, 722893, 771145, 759257, 508734, 846716, 662409, 790999, 645952, 514710, 718149, 789179, 796123, 689249, 805006]"
786026,"[672125, 359724, 671, 155, 581859, 659674, 184, 622951, 680943, 639514, 702550, 680, 501170, 682661, 755340, 669146, 667248, 464052, 674779, 97630]"
731641,"[699516, 694922, 693247, 738056, 1254184, 1038967, 774583, 660060, 650262, 998015, 759601, 759583, 861745, 1238899, 1238897, 750031, 683751, 714916, 838586, 720239]"
753608,"[730269, 768660, 729240, 650247, 834587, 748807, 759633, 754212, 570701, 655424, 757163, 774810, 668044, 729641, 656686, 771305, 751562, 772732, 779611, 749093]"
712528,"[661881, 613868, 429107, 484297, 562600, 733425, 650625, 542421, 620725, 85872, 597290, 504321, 647325, 539434, 567714, 674865, 681022, 691126, 526019, 423891]"
674886,"[608504, 629421, 966836, 686002, 574082, 682109, 690596, 695762, 653735, 674446, 693906, 774372, 585527, 686820, 739246, 760050, 522406, 676838, 598354, 664035]"
619653,"[755420, 757697, 720748, 753272, 861531, 733423, 28609, 656561, 725487, 695614, 696048, 594342, 715930, 766319, 668602, 14906, 851012, 776525, 748172, 806707]"
654345,"[774758, 611014, 700037, 784581, 780709, 1208902, 786309, 1238884, 724099, 778026, 765576, 421920, 706637, 675827, 683751, 660060, 711700, 1038967, 841850, 774583]"
609038,"[739421, 754455, 682588, 540265, 1074617, 687378, 393663, 423224, 214314, 751183, 697380, 718556, 754334, 760008, 744573, 714538, 740996, 689244, 665762]"
594258,"[739359, 635093, 750450, 825375, 800903, 759691, 764567, 768333, 686927, 777636, 756550, 666111, 629441, 568681, 631344, 762915, 528491, 726658, 697357, 767285]"
680988,"[639414, 739267, 687090, 530956, 597156, 455207, 323272, 318850, 219, 627725, 608317, 718659, 407890, 608104, 339380, 698992, 760981, 615911, 606535, 607138]"
713828,"[470821, 345911, 517764, 586265, 720018, 727750, 638045, 516784, 10513, 2667, 793835, 458673, 706249, 653729, 848005, 672979, 720851, 612654, 778501, 51371]"
672227,"[679898, 647813, 613361, 679989, 521844, 613183, 513399, 663360, 751181, 653606, 664031, 582596, 714511, 682426, 583755, 633604, 467956, 59968, 597231]"
744565,"[666298, 396121, 493014, 616018, 765458, 879066, 750246, 272685, 686919, 709681, 653594, 722251, 408509, 261, 568637, 595900, 527385, 668156, 716145, 520765]"
651717,"[658806, 684697, 698052, 707154, 649368, 638596, 742224, 723376, 763541, 665435, 664691, 714655, 818524, 595445, 682927, 584152, 663635, 824194, 693860, 656566]"
106219,"[517940, 525661, 49014, 970728, 668195, 684471, 750272, 554285, 595900, 527385, 896, 522924, 598859, 525428, 8932, 350, 581734, 630220, 554908, 436552]"
715930,"[725487, 755646, 944719, 842007, 806707, 851012, 776525, 748172, 851787, 749079, 594342, 751545, 818564, 732965, 811282, 851013, 813881, 756985, 891629, 725082]"
665429,"[471707, 309425, 570735, 575426, 615643, 726151, 664413, 505225, 641742, 592984, 671909, 10312, 310307, 13885, 443009, 655831, 743382, 735129, 261768, 679247]"
868912,"[676859, 642208, 653658, 644444, 634544, 618416, 346666, 12919, 652483, 727012, 582885, 600354, 671812, 699060, 754800, 667869, 978630, 547012, 586351, 305937]"
820792,"[711564, 714575, 682666, 764270, 722836, 729619, 708131, 714418, 872978, 691582, 1154745, 751126, 746750, 743270, 739215, 749079, 707159, 1090722, 842007]"
773764,"[740985, 274167, 598354, 676838, 760050, 767479, 613368, 668742, 651135, 575417, 627103, 554241, 499726, 141043, 638605, 20943, 514705, 743283, 661095, 604031]"
701909,"[781425, 489280, 588001, 688527, 819743, 666397, 768951, 46929, 697194, 729798, 596112, 1673, 13417, 714538, 618510, 624802, 605755, 744573, 754334, 760008]"
715875,"[752973, 706063, 716377, 718011, 531454, 419704, 444713, 512056, 557, 198185, 607430, 561295, 558582, 423204, 611356, 680956, 739267, 620897, 497582, 739269]"
712395,"[682110, 673175, 679063, 697413, 750072, 737157, 645556, 644174, 655146, 758046, 652912, 582944, 720886, 702738, 718863, 653734, 648643, 628115, 699210]"
696404,"[673368, 594023, 696536, 755328, 689154, 718084, 653729, 706249, 848005, 697380, 718556, 751183, 612654, 727750, 740996, 683287, 729648, 780525, 687838]"
692436,"[566872, 157433, 338967, 623491, 716258, 557940, 679888, 667018, 703134, 630766, 523077, 653, 11361, 275, 506775, 741328, 583132, 613093, 633908, 720755]"
684810,"[766159, 768410, 692007, 621757, 584792, 15302, 649819, 740843, 941407, 664027, 679685, 696111, 702738, 720886, 653734, 718863, 653588, 728209, 566368, 694059]"
665440,"[121, 120, 5925, 657996, 44154, 403300, 613457, 949, 418472, 273248, 577332, 857, 423612, 590077, 157336, 474350, 607313, 477428, 497, 746]"
596112,"[489280, 605755, 723145, 727894, 634174, 701909, 781425, 697194, 729798, 741032, 1673, 714538, 688527, 819743, 760008, 754334, 744573, 632455, 624802, 618510]"
698992,"[760981, 719803, 705076, 688335, 715553, 627725, 608317, 318850, 323272, 524348, 597156, 687090, 530956, 653746, 588009, 588656, 615911, 502033, 656276, 587609]"
684471,"[970728, 750272, 525661, 517940, 106219, 49014, 896, 554285, 525428, 598859, 522924, 581734, 527385, 595900, 8932, 350, 420622, 283591, 418879]"
597290,"[674865, 681022, 691126, 650625, 542421, 664280, 429107, 582878, 658009, 554914, 613868, 589536, 743601, 686092, 674607, 645967, 687156, 526019, 731841]"
687378,"[609038, 739421, 754455, 682588, 540265, 1074617, 393663, 423224, 214314, 751183, 697380, 718556, 754334, 760008, 744573, 714538, 740996, 689244, 665762]"
594342,"[725487, 715930, 696048, 861531, 806707, 755646, 851787, 748172, 944719, 842007, 851012, 776525, 766319, 656561, 753272, 720748, 757697, 755420, 749079, 28609]"
686832,"[686092, 760554, 419706, 649918, 681630, 662910, 754067, 599521, 650625, 648643, 662687, 628115, 805003, 707176, 542421, 582944, 652912, 620725, 758046, 85872]"
716220,"[617101, 759564, 778743, 939909, 996345, 686622, 707504, 869637, 663917, 751611, 685425, 731486, 735921, 638707, 718831, 32318, 753489, 669185, 758950, 753114]"
686942,"[735364, 729259, 773936, 736517, 773661, 773935, 851415, 768353, 734366, 753625, 839471, 749924, 771305, 772732, 751562, 766534, 764699, 678801, 764439, 773380]"
851415,"[686942, 736517, 735364, 773661, 773935, 773936, 729259, 768353, 734366, 753625, 839471, 749924, 678801, 773380, 764439, 818589, 594895, 779611, 748440, 751562]"
655978,"[653610, 653725, 883926, 768141, 690487, 653733, 697418, 644394, 726887, 515810, 517468, 638238, 539819, 722209, 523371, 601807, 734309, 309, 137093]"
616018,"[765458, 879066, 750246, 493014, 396121, 666298, 744565, 577024, 618363, 748911, 653723, 568637, 527385, 595900, 659699, 790682, 520765, 716145, 554285, 753230]"
720886,"[653734, 702738, 649819, 655146, 644174, 692007, 645556, 679063, 750072, 737157, 752205, 682110, 712395, 697413, 673175, 755896, 621757, 584792, 766159]"
718149,"[689249, 584756, 335647, 508734, 677639, 769990, 965198, 660366, 1032411, 796123, 662409, 599562, 718866, 747999, 777116, 669525, 677637, 775821, 846716]"
621784,"[844809, 607475, 524668, 738362, 725277, 685997, 671628, 618510, 624802, 682927, 584152, 763557, 638596, 723376, 763541, 742224, 649368, 707154, 493915, 663635]"
522637,"[676691, 693489, 640389, 683199, 637881, 539434, 567714, 569916, 641175, 770156, 560391, 488707, 781776, 573632, 664474, 632040, 762618, 692969, 649819]"
941407,"[664027, 740843, 679685, 566368, 15302, 584792, 621757, 653756, 699280, 712393, 656283, 669480, 653574, 692007, 694059, 696833, 765613, 669267, 684810]"
1208902,"[784581, 786309, 1238884, 778026, 765576, 724099, 683751, 774758, 814564, 998015, 700037, 759601, 750031, 841850, 1038967, 774583, 711700, 660060, 759583]"
629441,"[686927, 756550, 666111, 777636, 186361, 694250, 1236537, 686786, 825375, 750450, 764567, 959586, 732224, 739359, 800903, 726658, 768333, 764439, 669163, 1134241]"
682661,"[97630, 622951, 581859, 659674, 667248, 184, 594139, 702550, 680, 438674, 786026, 556574, 359724, 671, 672125, 155, 627342, 680943, 639514, 501170]"
697380,"[718556, 214314, 393663, 423224, 718084, 689154, 696404, 594023, 552364, 755328, 696536, 673368, 1074617, 682588, 739421, 754455, 540265, 687378, 609038]"
624047,"[745966, 811445, 763648, 889202, 569973, 732515, 855659, 696341, 786983, 674509, 647568, 360072, 713023, 733216, 714458, 1223888, 667651, 756563, 712360, 972249]"
629421,"[653735, 674446, 690596, 693906, 695762, 674886, 608504, 686820, 739246, 680438, 654997, 774372, 470897, 582885, 671812, 773764, 600354, 727012, 689723, 740985]"
665732,"[758950, 749584, 751611, 685425, 751172, 572999, 609793, 762511, 753114, 727357, 676601, 675554, 695596, 731486, 753489, 20235, 32318, 617101, 818524, 665435]"
687838,"[586597, 720851, 675485, 80, 717675, 727750, 681690, 632587, 689154, 673368, 696404, 729648, 683287, 594023, 552364, 696536, 755328, 718084, 518596]"
621763,"[698067, 653758, 640243, 786718, 530973, 429805, 594058, 743601, 645967, 731841, 687156, 589536, 612654, 706249, 848005, 653729, 572555, 664280, 752939, 617921]"
707504,"[731486, 638707, 718831, 716220, 939909, 759564, 996345, 686622, 869637, 778743, 663917, 617101, 32318, 735921, 751611, 685425, 762511, 753114, 12448, 701487]"
825375,"[750450, 764567, 739359, 732224, 959586, 756550, 686927, 666111, 777636, 629441, 186361, 800903, 686786, 694250, 1236537, 726658, 768333, 594258, 1134241, 766534]"
675827,"[814564, 841850, 714916, 679129, 975806, 720239, 786309, 1238884, 765576, 778026, 724099, 730716, 706637, 683751, 1238899, 861745, 759601, 660060, 1238897, 1038967]"
970728,"[684471, 750272, 525661, 517940, 106219, 49014, 896, 554285, 525428, 598859, 522924, 581734, 527385, 595900, 8932, 350, 420622, 283591, 418879]"
738056,"[1254184, 750031, 650262, 759601, 660060, 759583, 1038967, 861745, 998015, 1238899, 774583, 1238897, 683751, 699516, 838586, 694922, 720239, 693247, 1238884, 765576]"
665779,"[505579, 571391, 569711, 727012, 600354, 671812, 689723, 582885, 586461, 539885, 470897, 515049, 438396, 504582, 346666, 602198, 619264, 537526, 653658, 634544]"
335647,"[584756, 789179, 718149, 689249, 677639, 769990, 965198, 508734, 660366, 1032411, 599562, 662409, 796123, 718866, 747999, 669525, 775821, 677637, 655571, 714932]"
605755,"[734818, 754334, 760008, 819743, 688527, 744573, 714538, 632455, 1673, 596112, 540265, 687378, 754455, 609038, 739421, 1074617, 527660, 682588, 665762, 707543]"
686622,"[996345, 778743, 759564, 939909, 663917, 617101, 735921, 685425, 751611, 716220, 707504, 869637, 753489, 731486, 638707, 718831, 758950, 665732, 756359, 32318]"
770277,"[653740, 684700, 735005, 255890, 586534, 696396, 727705, 653581, 651793, 532938, 492452, 45243, 471853, 505600, 653601, 763915, 392586, 656285, 679890, 737802]"
714538,"[744573, 760008, 754334, 729798, 697194, 754455, 687378, 1074617, 540265, 707543, 609038, 739421, 682588, 423224, 393663, 214314, 454291, 508802, 746764, 723145]"
619675,"[644903, 664210, 656353, 756905, 686677, 773384, 714458, 1223888, 756563, 667651, 360072, 817828, 738599, 855659, 732515, 697357, 767285, 729443, 754607, 733216]"
674509,"[733216, 666082, 972249, 811445, 624047, 763648, 745966, 889202, 712360, 669215, 731931, 732515, 855659, 651166, 569973, 578689, 647568, 786983, 696341, 360072]"
678350,"[619592, 508138, 763484, 625568, 423627, 82675, 602654, 686245, 691812, 735903, 661067, 716892, 666659, 736593, 655311, 634904, 509853, 754612, 463870, 714375]"
617101,"[778743, 939909, 759564, 686622, 996345, 663917, 685425, 751611, 735921, 716220, 869637, 707504, 753489, 731486, 638707, 718831, 758950, 665732, 756359, 32318]"
572555,"[743601, 687156, 731841, 645967, 589536, 594058, 429805, 707176, 621763, 628115, 648643, 698067, 786718, 530973, 653758, 640243, 752939, 664280, 515589, 652912]"
638596,"[742224, 723376, 763541, 584152, 682927, 707154, 607475, 844809, 658806, 651717, 663635, 698052, 684697, 621784, 524668, 595445, 763557, 53566, 135237]"
686820,"[693906, 653735, 674446, 690596, 695762, 629421, 674886, 680438, 654997, 585530, 739246, 363676, 608504, 774372, 761874, 736604, 631939, 727012, 689723, 600354]"
713429,"[589366, 667338, 685814, 672035, 742249, 616324, 660354, 256423, 640121, 649244, 751186, 688173, 688848, 675598, 678246, 712144, 819541, 653747, 669293]"
656283,"[653756, 653574, 699280, 712393, 696833, 566368, 669293, 819541, 653747, 678246, 712144, 679685, 696111, 740843, 664027, 941407, 669267, 765613, 649244]"
720239,"[759601, 750031, 861745, 774583, 660060, 814564, 650262, 1038967, 841850, 998015, 1238899, 1238897, 759583, 683751, 738056, 1254184, 838586, 693247, 679129, 786309]"
688527,"[781425, 664300, 754334, 744573, 605755, 760008, 714538, 1673, 734818, 759599, 609038, 665762, 754455, 687378, 707543, 540265, 682588, 527660, 1074617]"
696111,"[664027, 941407, 740843, 679685, 566368, 15302, 584792, 621757, 653756, 699280, 712393, 656283, 669480, 653574, 692007, 694059, 696833, 765613, 669267, 684810]"
819743,"[688527, 781425, 664300, 754334, 744573, 605755, 760008, 714538, 1673, 734818, 759599, 609038, 665762, 754455, 687378, 707543, 540265, 682588, 527660, 1074617]"
869637,"[716220, 778743, 996345, 686622, 707504, 759564, 939909, 663917, 617101, 735921, 751611, 731486, 685425, 638707, 718831, 662915, 32318, 753489, 669185, 758950]"
725277,"[685997, 738362, 618510, 624802, 524668, 621784, 729798, 697194, 844809, 607475, 723145, 746764, 763557, 768951, 666397, 588001, 508802, 454291, 493915]"
568681,"[631344, 759691, 686677, 756905, 762915, 635093, 697357, 767285, 729443, 800903, 666111, 777636, 756550, 686927, 629441, 664210, 619675, 644903, 594258, 727171]"
272685,"[753583, 666298, 744565, 520390, 582927, 424998, 668156, 17654, 261, 742391, 520318, 976094, 617784, 408509, 499573, 498208, 645489, 722251, 404, 709681]"
820786,"[980810, 977643, 872961, 1191927, 980808, 751088, 829718, 776673, 998541, 876680, 874087, 768023, 761779, 849376, 838569, 743015, 755688, 635255, 667040, 710451]"
686927,"[666111, 756550, 629441, 186361, 694250, 1236537, 686786, 825375, 750450, 764567, 739359, 732224, 959586, 800903, 726658, 768333, 568681, 631344, 594258]"
1238899,"[650262, 861745, 1238897, 774583, 660060, 750031, 759583, 1038967, 759601, 683751, 738056, 1254184, 838586, 699516, 694922, 720239, 693247, 1238884, 765576]"
834587,"[748807, 650247, 729641, 656686, 729240, 754212, 757163, 730269, 753608, 926320, 848500, 808975, 738926, 810962, 759633, 774810, 570701, 669972, 749093, 671577]"
818589,"[734366, 839471, 678801, 773380, 768353, 749924, 753625, 736517, 773661, 773935, 764439, 594895, 773936, 729259, 686942, 668044, 732224, 959586, 669163, 735364]"
818564,"[756985, 891629, 776525, 806707, 842007, 755646, 851787, 944719, 748172, 851012, 749079, 682666, 714418, 729619, 708131, 722836, 764270, 715930, 811282, 732965]"
751611,"[685425, 758950, 617101, 665732, 778743, 996345, 759564, 939909, 686622, 663917, 716220, 751172, 753489, 731486, 762511, 753114, 869637, 707504, 32318, 735921]"
679685,"[664027, 941407, 740843, 566368, 15302, 584792, 621757, 653756, 699280, 712393, 656283, 669480, 653574, 692007, 694059, 696833, 765613, 669267, 684810]"
634174,"[527660, 727894, 410198, 664300, 744573, 688527, 754334, 760008, 819743, 605755, 714538, 723145, 632455, 1673, 734818, 596112, 759599, 682588, 687378, 754455]"
348009,"[637881, 683199, 781776, 488707, 641175, 560391, 522637, 614456, 733425, 562600, 484297, 576156, 734280, 728203, 641483, 735838, 613096, 492190, 676691, 569814]"
708131,"[714418, 764270, 722836, 682666, 729619, 711564, 749079, 820792, 723212, 776525, 842007, 748172, 806707, 944719, 755646, 851012, 851787, 1154745, 751126, 756985]"
650015,"[732713, 666659, 735903, 754612, 463870, 714375, 539181, 643550, 663124, 625568, 648371, 960208, 431, 599975, 666139, 463022, 655917, 844203, 602654]"
552364,"[673368, 696404, 594023, 696536, 755328, 689154, 718084, 653729, 706249, 848005, 697380, 718556, 751183, 612654, 727750, 740996, 683287, 729648, 780525, 687838]"
690487,"[644394, 653733, 726887, 735005, 684700, 653740, 520754, 655978, 768141, 696396, 627290, 756252, 836115, 595940, 653659, 399796, 467936, 515916, 316029]"
693247,"[694922, 731641, 998015, 759601, 774583, 660060, 650262, 1038967, 759583, 861745, 1238899, 1238897, 750031, 738056, 683751, 1254184, 714916, 838586, 720239]"
685425,"[758950, 617101, 665732, 778743, 996345, 759564, 939909, 686622, 663917, 716220, 751172, 753489, 731486, 762511, 753114, 869637, 707504, 32318, 735921]"
975806,"[814564, 841850, 714916, 679129, 838586, 786309, 720239, 1238884, 765576, 778026, 724099, 601197, 730716, 706637, 683751, 675827, 774583, 1208902, 650262, 1238897]"
635255,"[849376, 761779, 768023, 743015, 876680, 829718, 874087, 838569, 998541, 751088, 594681, 705793, 980810, 820786, 977643, 872961, 1191927, 980808, 1114343]"
800903,"[825375, 750450, 764567, 759691, 739359, 777636, 686927, 756550, 666111, 629441, 594258, 568681, 631344, 635093, 762915, 726658, 768333, 186361, 732224, 959586]"
694922,"[693247, 731641, 998015, 759601, 774583, 660060, 650262, 1038967, 759583, 861745, 1238899, 1238897, 750031, 738056, 683751, 1254184, 714916, 838586, 720239]"
715553,"[615911, 760981, 698992, 484641, 571689, 719803, 675592, 651070, 718893, 524047, 608317, 627725, 688335, 705076, 318850, 323272, 613099, 78, 567, 274]"
594023,"[673368, 696404, 696536, 755328, 689154, 718084, 653729, 706249, 848005, 697380, 718556, 751183, 612654, 727750, 740996, 683287, 729648, 780525, 687838]"
722248,"[572637, 712167, 340104, 641662, 698860, 653335, 440472, 336000, 509, 4133, 438146, 744676, 498402, 678391, 568490, 587, 552178, 185987, 30368, 198185]"
644394,"[653733, 726887, 690487, 735005, 684700, 653740, 520754, 655978, 768141, 696396, 627290, 756252, 836115, 595940, 653659, 399796, 467936, 515916, 316029]"
1238897,"[650262, 861745, 774583, 1238899, 660060, 750031, 759583, 1038967, 759601, 683751, 738056, 1254184, 838586, 699516, 694922, 720239, 693247, 1238884, 765576]"
731486,"[753114, 762511, 707504, 32318, 716220, 751611, 685425, 12448, 758950, 617101, 665732, 686622, 996345, 939909, 759564, 778743, 869637, 663917, 695596, 676601]"
695614,"[733423, 757697, 720748, 755420, 753272, 694642, 668602, 619653, 664850, 861531, 772936, 725487, 594342, 28609, 696048, 656561, 715930, 750794, 766319, 748172]"
685997,"[725277, 738362, 618510, 624802, 524668, 621784, 729798, 697194, 844809, 607475, 723145, 746764, 763557, 768951, 666397, 588001, 508802, 454291, 493915]"
645556,"[682110, 673175, 679063, 712395, 697413, 750072, 737157, 644174, 655146, 758046, 652912, 582944, 720886, 702738, 718863, 653734, 648643, 628115, 699210]"
553641,"[27429, 587792, 618344, 653747, 679898, 586921, 678246, 819541, 774149, 679989, 745527, 647813, 669293, 666659, 661067, 735903, 716892, 718334, 712144, 672227]"
743454,"[666184, 789390, 698106, 697025, 713836, 801383, 647857, 731859, 675929, 700066, 718845, 743059, 675267, 654125, 739227, 693826, 665459, 671652, 616305]"
697194,"[714538, 624802, 618510, 744573, 754334, 760008, 738362, 725277, 685997, 671628, 746764, 723145, 508802, 454291, 489280, 781425, 1673, 588001, 605755]"
694461,"[694874, 1243749, 1022661, 768441, 922154, 785952, 713776, 764945, 638177, 713023, 786983, 696341, 772609, 569973, 99343, 712360, 668379, 734711, 697014, 810969]"
698067,"[653758, 786718, 640243, 621763, 429805, 594058, 612654, 645967, 687156, 743601, 731841, 706249, 653729, 848005, 589536, 752939, 572555, 664280, 727750]"
673368,"[696404, 594023, 696536, 755328, 689154, 718084, 653729, 706249, 848005, 697380, 718556, 751183, 612654, 727750, 740996, 683287, 729648, 780525, 687838]"
